dt,u0,u1,u2,u3,robot_current_state_x,y,z,qw,qx,qy,qz,Vx,Vy,Vz,x_next,y_next,z_next,qw_next,qx_next,qy_next,qz_next,Vx_next,Vy_next,Vz_next
0.048000000,-0.0163205,-0.0878824,-0.00112164,9.79497,0.601869,-0.211129,0.914084,0.999997,0.000246184,0.000159789,0.00237874,4.68015e-310,0,6.95296e-310,0.603742,-0.211473,0.913927,0.999992,-0.000359309,-0.00328862,0.00228459,0.0292997,-0.00556699,-0.00397184,
0.040000000,-0.00361996,-0.0211295,-0.00116492,9.78833,0.603277,-0.211391,0.913799,0.999997,2.99325e-05,-0.000829079,0.00242994,4.68015e-310,0,6.95296e-310,0.603161,-0.211388,0.913708,0.999995,-0.000148449,-0.00188599,0.00237151,-0.00265787,0.000109638,-0.00183069,
0.052000000,-0.00121164,-0.011335,-0.00118805,9.79011,0.604567,-0.21164,0.913453,0.999995,-0.000239435,-0.00198705,0.00247781,4.68015e-310,0,6.95296e-310,0.604354,-0.211615,0.91337,0.999994,-0.000298494,-0.00255396,0.00241843,-0.00444696,0.000515758,-0.00165947,
0.048000000,-0.000308665,-0.00975515,-0.00120975,9.79221,0.605697,-0.211865,0.91303,0.999994,-0.000368612,-0.00236438,0.00252286,4.68015e-310,0,6.95296e-310,0.605449,-0.211829,0.912957,0.999993,-0.000382672,-0.00285219,0.00246252,-0.00510997,0.00072294,-0.00145303,
0.040000000,-0.000914267,-0.0127768,-0.00122946,9.79477,0.606652,-0.212062,0.912503,0.999994,-0.000355538,-0.00228705,0.00256397,4.68015e-310,0,6.95296e-310,0.606407,-0.212026,0.912443,0.999993,-0.000399472,-0.00292602,0.00250262,-0.00510792,0.000726581,-0.00119626,
0.052000000,-0.00148109,-0.0181972,-0.00124827,9.79785,0.607447,-0.212231,0.911865,0.999995,-0.000340702,-0.00195851,0.00260316,4.68015e-310,0,6.95296e-310,0.607225,-0.212196,0.911821,0.999993,-0.000412265,-0.00286857,0.00254092,-0.00473137,0.000725586,-0.000886697,
0.020000000,-0.00707108,-0.0441071,-0.00125127,9.84404,0.607565,-0.212256,0.911749,0.999995,-0.000338182,-0.00189328,0.00260985,0.0152861,-0.00329177,-0.0141944,0.608835,-0.212541,0.910516,0.999988,-0.000685859,-0.00409956,0.00254736,0.00938413,-0.0022989,-0.010469,
0.028000000,-0.00226174,-0.0237231,-0.00126706,9.80142,0.608105,-0.212374,0.911124,0.999995,-0.000301237,-0.00159219,0.00264234,4.68015e-310,0,6.95296e-310,0.60791,-0.212342,0.911098,0.999993,-0.000411088,-0.00277865,0.00257916,-0.00428584,0.000687003,-0.000528163,
0.040000000,-0.00226174,-0.0237231,-0.00126706,9.80142,0.608568,-0.212477,0.910471,0.999995,-0.000263414,-0.0014166,0.00266799,0.0112284,-0.00249236,-0.0161425,0.60791,-0.212342,0.911098,0.999993,-0.000411088,-0.00277865,0.00257916,-0.00428584,0.000687003,-0.000528163,
0.052000000,-0.00650352,-0.0417426,-0.00129187,9.86022,0.609037,-0.212583,0.909702,0.999995,-0.000278953,-0.0015186,0.00269443,0.00928127,-0.00210335,-0.0161921,0.609747,-0.212756,0.90835,0.99999,-0.000598405,-0.00360661,0.00262992,0.00422543,-0.00125169,-0.0108443,
0.040000000,-0.00608438,-0.0368914,-0.00130652,9.85988,0.609413,-0.21267,0.908954,0.999995,-0.000276869,-0.00174893,0.00272514,0.00734524,-0.00172083,-0.0149534,0.609915,-0.212805,0.907725,0.99999,-0.000575945,-0.00359433,0.00265979,0.00207462,-0.000894141,-0.00964015,
0.020000000,-0.0032657,-0.0243603,-0.00130914,9.81251,0.609467,-0.212683,0.908842,0.999995,-0.000275076,-0.00181454,0.00273034,4.68015e-310,0,6.95296e-310,0.609249,-0.212651,0.908871,0.999992,-0.000434916,-0.003033,0.00266492,-0.0047585,0.000683857,0.000578571,
0.040000000,-0.00506396,-0.029171,-0.00132296,9.85276,0.609692,-0.21274,0.908348,0.999994,-0.000329162,-0.0021993,0.00275953,0.00526678,-0.00136606,-0.0117993,0.609954,-0.212836,0.907398,0.99999,-0.000578188,-0.00365856,0.00269331,-0.000507218,-0.000487797,-0.0072013,
0.040000000,-0.0040135,-0.0207459,-0.00133796,9.84936,0.60986,-0.212792,0.907859,0.999993,-0.000375734,-0.00264445,0.00279091,0.0028801,-0.000982732,-0.00999294,0.609854,-0.212847,0.907072,0.999989,-0.000573336,-0.00368232,0.00272387,-0.00335388,-6.5138e-05,-0.00573739,
0.048000000,-0.0040135,-0.0207459,-0.00133796,9.84936,0.609899,-0.212828,0.907375,0.999992,-0.000412465,-0.00296666,0.00281394,4.68015e-310,0,6.95296e-310,0.609854,-0.212847,0.907072,0.999989,-0.000573336,-0.00368232,0.00272387,-0.00335388,-6.5138e-05,-0.00573739,
0.040000000,-0.00206013,-0.0126429,-0.00134916,9.81972,0.609818,-0.212838,0.90713,0.999991,-0.000424969,-0.00318033,0.00283177,-0.00247669,-0.000179197,-0.00569932,0.609587,-0.212785,0.90744,0.99999,-0.000513492,-0.00359912,0.00274643,-0.00644988,0.000891337,0.00129028,
0.052000000,-0.00240068,-0.00877081,-0.00136655,9.82182,0.609645,-0.212834,0.906943,0.999991,-0.000381968,-0.00326497,0.00285054,4.68015e-310,0,6.95296e-310,0.60931,-0.212794,0.907018,0.999989,-0.000500528,-0.00370387,0.00278199,-0.00684704,0.000847492,0.00149796,
0.048000000,-0.00240068,-0.00877081,-0.00136655,9.82182,0.609316,-0.212815,0.906764,0.999991,-0.000354556,-0.00313151,0.00288244,4.68015e-310,0,6.95296e-310,0.60931,-0.212794,0.907018,0.999989,-0.000500528,-0.00370387,0.00278199,-0.00684704,0.000847492,0.00149796,
0.040000000,-0.00304263,-0.0112065,-0.00139629,9.82326,0.60887,-0.212782,0.906635,0.999992,-0.000313183,-0.00288323,0.00291262,4.68015e-310,0,6.95296e-310,0.608568,-0.212747,0.906718,0.99999,-0.000463479,-0.00344401,0.00284255,-0.00621755,0.000745049,0.00164607,
0.052000000,-0.00275693,-0.0129407,-0.00140936,9.82373,0.608323,-0.212736,0.906531,0.999992,-0.00032997,-0.00261283,0.00293969,4.68015e-310,0,6.95296e-310,0.608045,-0.2127,0.906616,0.99999,-0.000465729,-0.00326029,0.00286907,-0.00577181,0.000764917,0.00169544,
0.020000000,-0.000912134,0.00680395,-0.00141123,9.8297,0.608224,-0.212728,0.906517,0.999992,-0.000331215,-0.00257974,0.00294393,-0.0121366,0.00103695,-0.00190424,0.606768,-0.212591,0.906441,0.999993,-0.000377641,-0.0022397,0.00287314,-0.016876,0.00171994,0.000394414,
0.028000000,-0.000912134,0.00680395,-0.00141123,9.8297,0.607805,-0.21269,0.906469,0.999993,-0.00029454,-0.00244275,0.00295334,-0.0132127,0.00119451,-0.00144846,0.606768,-0.212591,0.906441,0.999993,-0.000377641,-0.0022397,0.00287314,-0.016876,0.00171994,0.000394414,
0.040000000,-0.000961811,0.00800864,-0.00141574,9.82845,0.607,-0.212614,0.906436,0.999994,-0.00022114,-0.00205661,0.00294734,4.68015e-310,0,6.95296e-310,0.606256,-0.212541,0.906433,0.999994,-0.00034364,-0.00204249,0.00288232,-0.0176228,0.00180887,0.000726784,
0.052000000,-0.00399466,-0.0204015,-0.00140643,9.82392,0.606255,-0.212543,0.906463,0.999995,-0.000178179,-0.00150797,0.00293355,4.68015e-310,0,6.95296e-310,0.606074,-0.21252,0.90655,0.999993,-0.000374812,-0.00252864,0.0028631,-0.00396709,0.000531769,0.00172369,
0.020000000,-0.00139346,0.0049054,-0.00140539,9.82043,0.606128,-0.212531,0.906473,0.999995,-0.000172286,-0.00143564,0.00293159,-0.0157678,0.00152306,0.00103067,0.604419,-0.21236,0.906645,0.999995,-0.000242577,-0.00119058,0.00286118,-0.018348,0.00192299,0.0024099,
0.040000000,-0.00393299,-0.0219265,-0.00140159,9.82353,0.605489,-0.212468,0.906536,0.999995,-0.000168134,-0.00121113,0.00292334,4.68015e-310,0,6.95296e-310,0.605334,-0.212446,0.906621,0.999993,-0.000361493,-0.00230803,0.00285321,-0.00345854,0.000510305,0.00168653,
0.040000000,-0.00298076,-0.0215929,-0.00140047,9.82295,0.604717,-0.21239,0.906652,0.999995,-0.000237937,-0.00108209,0.00292076,4.68015e-310,0,6.95296e-310,0.604575,-0.212363,0.906733,0.999994,-0.000383745,-0.00216218,0.00285083,-0.00318858,0.000601487,0.00162963,
0.048000000,-0.183727,0.436334,-0.00138674,8.71814,0.603818,-0.212294,0.906835,0.999995,-0.000259596,-0.000992065,0.00291932,-0.016003,0.00176928,0.00352411,0.605255,-0.212099,0.901203,0.999737,-0.00948693,0.0207059,0.00283548,0.0170825,0.00852656,-0.109136,
0.052000000,-0.179477,0.431193,-0.00138172,8.71991,0.603179,-0.21222,0.906581,0.999996,-0.000611345,-0.000248197,0.00291078,4.68015e-310,0,6.95296e-310,0.603782,-0.211903,0.90114,0.999723,-0.0096469,0.0212833,0.0028255,0.0183151,0.00899664,-0.108987,
0.040000000,-0.155316,0.406213,-0.00137421,8.96438,0.602548,-0.21214,0.904288,0.999982,-0.00251082,0.00461701,0.00291332,-0.0155384,0.00209478,-0.0702639,0.602013,-0.211469,0.893034,0.999632,-0.0103348,0.0249018,0.00282879,0.0108864,0.0136841,-0.155021,
0.048000000,-0.155316,0.406213,-0.00137421,8.96438,0.601946,-0.211982,0.897991,0.999872,-0.00632787,0.0144103,0.00294647,-0.0108669,0.00395324,-0.151675,0.602013,-0.211469,0.893034,0.999632,-0.0103348,0.0249018,0.00282879,0.0108864,0.0136841,-0.155021,
0.040000000,-0.11036,0.292715,-0.00139222,9.26822,0.601832,-0.211634,0.888022,0.999626,-0.0104601,0.0250704,0.00298829,0.00124691,0.00864033,-0.225514,0.602644,-0.210823,0.880089,0.999504,-0.0118883,0.0290252,0.00286341,0.0293294,0.0209482,-0.206579,
0.012000000,-0.0557274,0.153094,-0.00141522,9.56215,0.601886,-0.211548,0.886027,0.999573,-0.0111446,0.0268502,0.00299509,4.68015e-310,0,6.95296e-310,0.604593,-0.209673,0.864163,0.999372,-0.0132697,0.0327123,0.00290725,0.0564054,0.0314826,-0.251835,
0.040000000,0.00220527,0.00211405,-0.00143952,9.82088,0.602586,-0.210951,0.874934,0.999275,-0.0142829,0.0351502,0.00302944,0.0213995,0.0164122,-0.285642,0.608175,-0.207902,0.846299,0.999273,-0.0141756,0.0352552,0.00295213,0.09041,0.0445476,-0.287046,
0.048000000,0.00220527,0.00211405,-0.00143952,9.82088,0.604144,-0.210025,0.862164,0.998997,-0.0166613,0.0414444,0.00306605,4.68015e-310,0,6.95296e-310,0.608175,-0.207902,0.846299,0.999273,-0.0141756,0.0352552,0.00295213,0.09041,0.0445476,-0.287046,
0.040000000,-0.00654069,-0.0101943,-0.00149029,8.98109,0.607373,-0.208392,0.845164,0.998795,-0.0181857,0.0454778,0.00310624,4.68015e-310,0,6.95296e-310,0.607842,-0.208509,0.857858,0.999013,-0.0169895,0.040933,0.00301366,0.0738184,0.0304169,-0.0861069,
0.040000000,0.0140266,-0.0624371,-0.00151192,9.06415,0.611304,-0.206552,0.830238,0.998742,-0.0184289,0.0465197,0.00312387,0.103483,0.0479965,-0.380422,0.611391,-0.206754,0.841243,0.998945,-0.0174788,0.0423603,0.0030556,0.0794282,0.0325357,-0.0783201,
0.012000000,0.11364,-0.291441,-0.00149488,10.3195,0.612213,-0.206136,0.827047,0.99874,-0.0184251,0.0465783,0.0031267,4.68015e-310,0,6.95296e-310,0.625943,-0.200036,0.794551,0.999403,-0.01271,0.0319772,0.00305306,0.184315,0.0803513,-0.332858,
0.020000000,0.122428,-0.315197,-0.00149846,10.4074,0.613162,-0.205706,0.823771,0.998739,-0.0184128,0.0465933,0.00312953,0.11356,0.0518683,-0.39922,0.628812,-0.198805,0.786646,0.999444,-0.012251,0.0308652,0.00305923,0.194004,0.0840028,-0.342797,
0.028000000,0.122428,-0.315197,-0.00149846,10.4074,0.618477,-0.203335,0.806157,0.998774,-0.0181594,0.0459528,0.00314407,4.68015e-310,0,6.95296e-310,0.628812,-0.198805,0.786646,0.999444,-0.012251,0.0308652,0.00305923,0.194004,0.0840028,-0.342797,
0.040000000,0.0272311,-0.0981854,-0.00153124,9.24709,0.626175,-0.199982,0.78413,0.998972,-0.0166119,0.0420674,0.00316493,4.68015e-310,0,6.95296e-310,0.622565,-0.201687,0.803149,0.999011,-0.0167873,0.0410519,0.00309414,0.0802643,0.0325308,-0.0600199,
0.052000000,0.00159267,-0.0303521,-0.00154648,9.44554,0.6352,-0.196117,0.762487,0.999262,-0.0140397,0.0356062,0.00319093,4.68015e-310,0,6.95296e-310,0.638509,-0.194784,0.760547,0.999316,-0.013958,0.0340888,0.00313213,0.0657003,0.0266346,-0.0387707,
0.024000000,0.145107,-0.374099,-0.00153258,10.9046,0.636796,-0.195437,0.758732,0.999301,-0.0136622,0.0346594,0.00319521,0.196343,0.0837401,-0.462918,0.659526,-0.18583,0.717826,0.999847,-0.00635257,0.0159839,0.00312208,0.251477,0.105732,-0.354808,
0.024000000,-0.00830723,-0.00302662,-0.00155486,9.55247,0.645073,-0.191925,0.739099,0.999447,-0.0121569,0.0307917,0.00321554,4.68015e-310,0,6.95296e-310,0.648004,-0.190741,0.737724,0.999446,-0.012574,0.0306381,0.00315247,0.058573,0.0237979,-0.0275072,
0.052000000,-0.0177912,0.022543,-0.00155837,9.66301,0.655578,-0.187489,0.715032,0.999602,-0.010283,0.0260569,0.00322858,4.68015e-310,0,6.95296e-310,0.658128,-0.186459,0.714236,0.999563,-0.0111778,0.0271799,0.00316228,0.0513551,0.0208933,-0.0159512,
0.048000000,-0.029814,0.0532756,-0.00156114,9.77038,0.666553,-0.182877,0.691642,0.999745,-0.00816445,0.0208169,0.0032387,4.68015e-310,0,6.95296e-310,0.66867,-0.182023,0.691407,0.999673,-0.00966499,0.0234744,0.00316993,0.0432059,0.0175536,-0.00473736,
0.040000000,-0.0278898,0.049483,-0.00157167,9.88379,0.677696,-0.178206,0.667441,0.999793,-0.00732781,0.018719,0.00326319,4.68015e-310,0,6.95296e-310,0.679625,-0.177429,0.667783,0.999732,-0.00873152,0.0211874,0.00319258,0.0393821,0.0159962,0.00680322,
0.052000000,-0.0186277,0.0268981,-0.00158634,10.0018,0.688892,-0.173525,0.642514,0.999801,-0.0071634,0.0183216,0.00329491,4.68015e-310,0,6.95296e-310,0.690766,-0.172772,0.643449,0.999769,-0.00810047,0.0196625,0.00322303,0.0379331,0.0153871,0.0186828,
0.020000000,0.142691,-0.367323,-0.00158256,11.6755,0.690761,-0.172745,0.638316,0.999801,-0.00716767,0.0183416,0.00330002,0.233394,0.0974555,-0.523157,0.715526,-0.162438,0.595322,0.999995,2.55272e-05,-2.86654e-07,0.00322106,0.25478,0.105864,-0.336571,
0.028000000,0.142691,-0.367323,-0.00158256,11.6755,0.700125,-0.168844,0.617244,0.999793,-0.00729405,0.0186829,0.00332372,4.68015e-310,0,6.95296e-310,0.715526,-0.162438,0.595322,0.999995,2.55272e-05,-2.86654e-07,0.00322106,0.25478,0.105864,-0.336571,
0.040000000,-0.00611863,-0.0042088,-0.00159992,10.1219,0.709561,-0.164926,0.597564,0.999821,-0.00683724,0.0173367,0.00334072,0.236485,0.0981157,-0.471427,0.702006,-0.168089,0.61878,0.999795,-0.00760071,0.0184709,0.00325099,0.0375494,0.0151968,0.0307163,
0.052000000,0.156909,-0.40212,-0.00160307,11.7063,0.721001,-0.160192,0.578759,0.999921,-0.00454346,0.0112346,0.00336478,0.237993,0.0984534,-0.374838,0.734454,-0.154618,0.559901,0.99999,0.00107358,-0.00274248,0.00326127,0.253546,0.104919,-0.281692,
0.040000000,-0.028556,0.0633335,-0.00162887,10.3601,0.73041,-0.156297,0.566315,0.99997,-0.0026965,0.00638802,0.00339611,4.68015e-310,0,6.95296e-310,0.73118,-0.155965,0.569076,0.99994,-0.00413551,0.00954948,0.00331523,0.016487,0.0071331,0.0551941,
0.020000000,-0.0373315,0.0867702,-0.0016341,10.3762,0.734106,-0.154765,0.562739,0.999987,-0.00160825,0.00357436,0.00340864,4.68015e-310,0,6.95296e-310,0.734626,-0.154531,0.565584,0.999957,-0.00348985,0.00790626,0.00332659,0.0118944,0.00532981,0.0568749,
0.028000000,-0.0373315,0.0867702,-0.0016341,10.3762,0.743044,-0.151049,0.557233,0.999984,0.00151669,-0.00428649,0.00345065,0.22065,0.0918169,-0.11604,0.734626,-0.154531,0.565584,0.999957,-0.00348985,0.00790626,0.00332659,0.0118944,0.00532981,0.0568749,
0.052000000,-0.0768522,0.18361,-0.00167674,10.4092,0.751349,-0.147575,0.554848,0.999953,0.00333182,-0.00840654,0.00350052,4.68015e-310,0,6.95296e-310,0.750793,-0.147789,0.557857,0.999994,-0.000542148,0.000760638,0.0034148,-0.00794855,-0.00293143,0.0602114,
0.040000000,-0.0774965,0.184437,-0.00171585,10.4074,0.7603,-0.143806,0.555146,0.999932,0.00413837,-0.0102721,0.00358202,4.68015e-310,0,6.95296e-310,0.759551,-0.144104,0.558143,0.999993,0.000231519,-0.00106402,0.00349442,-0.0117814,-0.00458966,0.0599827,
0.048000000,-0.0774965,0.184437,-0.00171585,10.4074,0.768128,-0.140494,0.558976,0.999921,0.00436492,-0.0111623,0.00369748,4.68015e-310,0,6.95296e-310,0.759551,-0.144104,0.558143,0.999993,0.000231519,-0.00106402,0.00349442,-0.0117814,-0.00458966,0.0599827,
0.012000000,0.0355578,-0.0835845,-0.00178546,10.0615,0.769324,-0.139986,0.559883,0.999926,0.00421698,-0.0107997,0.00371763,0.15324,0.0650201,0.104116,0.783423,-0.133973,0.571552,0.999863,0.00601119,-0.0149715,0.0036299,0.12735,0.0546349,0.129217,
0.040000000,-0.0499569,0.120299,-0.00182582,10.3593,0.774878,-0.137618,0.565448,0.99996,0.00293114,-0.00756727,0.00381048,4.68015e-310,0,6.95296e-310,0.774302,-0.137837,0.568208,0.999992,0.000411128,-0.00156168,0.00371784,-0.0094437,-0.00349799,0.0552158,
0.040000000,0.0516717,-0.125865,-0.00187301,9.7604,0.779851,-0.13549,0.572397,0.999979,0.00187773,-0.00475767,0.00390357,0.121887,0.0521786,0.178409,0.791372,-0.130543,0.590002,0.999922,0.00448622,-0.0110404,0.00381031,0.106492,0.0459081,0.17364,
0.048000000,0.0516717,-0.125865,-0.00187301,9.7604,0.785256,-0.133176,0.582269,0.999988,0.00117646,-0.00262506,0.00401633,0.109688,0.0469326,0.215843,0.791372,-0.130543,0.590002,0.999922,0.00448622,-0.0110404,0.00381031,0.106492,0.0459081,0.17364,
0.040000000,0.0563496,-0.142475,-0.00192547,9.59192,0.79019,-0.131071,0.593264,0.999991,0.000570997,-0.000974364,0.00412569,0.100747,0.0429189,0.22965,0.795747,-0.128688,0.602777,0.999937,0.00402271,-0.00973714,0.00391895,0.0978499,0.0418988,0.19428,
0.012000000,0.0612126,0.00898589,-0.00198574,10.2173,0.790977,-0.130737,0.595096,0.999991,0.000581293,-0.000993292,0.00414182,4.68015e-310,0,6.95296e-310,0.790891,-0.130782,0.597149,0.999992,0.000170188,-0.000545639,0.00404239,-0.00156921,-0.000774247,0.04107,
0.040000000,0.0557147,-0.144241,-0.00201617,9.47509,0.79478,-0.129125,0.60399,0.999988,0.00101164,-0.00211087,0.0042066,0.0938842,0.0397536,0.219421,0.803741,-0.125336,0.624272,0.999941,0.00382783,-0.00931089,0.00410426,0.0830813,0.0351235,0.186188,
0.048000000,0.0557147,-0.144241,-0.00201617,9.47509,0.798332,-0.127625,0.612822,0.999985,0.00145861,-0.00327711,0.00424819,4.68015e-310,0,6.95296e-310,0.803741,-0.125336,0.624272,0.999941,0.00382783,-0.00931089,0.00410426,0.0830813,0.0351235,0.186188,
0.040000000,-0.0109382,0.0177555,-0.00203644,10.1317,0.802218,-0.125986,0.62362,0.999982,0.00170676,-0.00388742,0.00426261,4.68015e-310,0,6.95296e-310,0.79803,-0.127755,0.614446,0.999988,0.000908266,-0.00239152,0.00414587,-0.00573313,-0.00242213,0.0324885,
0.040000000,-0.00998107,0.0156036,-0.00204326,10.0796,0.805695,-0.124523,0.634024,0.999977,0.00207544,-0.00490654,0.00425949,4.68015e-310,0,6.95296e-310,0.801853,-0.126143,0.624983,0.999986,0.00120478,-0.0031092,0.00415984,-0.00703982,-0.00296437,0.0272685,
0.012000000,0.0378275,-0.099192,-0.00204116,9.30987,0.806231,-0.124297,0.635835,0.999977,0.00207034,-0.00489494,0.00425799,0.0685391,0.0288296,0.223125,0.812477,-0.121669,0.655659,0.999935,0.00398325,-0.00984607,0.00415486,0.0548397,0.0231364,0.17333,
0.048000000,0.0378275,-0.099192,-0.00204116,9.30987,0.808727,-0.123248,0.645248,0.99998,0.00184856,-0.00437048,0.00424694,4.68015e-310,0,6.95296e-310,0.812477,-0.121669,0.655659,0.999935,0.00398325,-0.00984607,0.00415486,0.0548397,0.0231364,0.17333,
0.040000000,-0.00531328,0.00585349,-0.00203572,9.97523,0.810954,-0.122312,0.654377,0.99998,0.00171967,-0.0043265,0.00423706,0.0544557,0.0228696,0.22292,0.808301,-0.123425,0.646089,0.999982,0.0015821,-0.00407875,0.00414453,-0.00841378,-0.00345747,0.0168217,
0.040000000,0.0364657,-0.0930604,-0.00203186,9.22031,0.813311,-0.121321,0.664298,0.999977,0.00186796,-0.00497516,0.00421165,0.0471707,0.0198806,0.205925,0.815859,-0.120243,0.673734,0.999945,0.00356304,-0.00897146,0.0041353,0.0422154,0.0179477,0.164192,
0.052000000,0.0293513,-0.0709397,-0.00200128,9.22906,0.815307,-0.120472,0.673814,0.999977,0.00187084,-0.00503339,0.00417171,0.0398025,0.0169637,0.190735,0.818715,-0.118997,0.689995,0.999949,0.00335365,-0.00857393,0.00407237,0.0272645,0.0120904,0.132881,
0.020000000,0.000848388,-0.00199738,-0.00199654,9.83056,0.815607,-0.120344,0.675236,0.999976,0.00189665,-0.00512117,0.00416399,4.68015e-310,0,6.95296e-310,0.815102,-0.120534,0.675353,0.999976,0.00193999,-0.00522067,0.0040642,-0.0101509,-0.00381337,0.00233625,
0.028000000,0.000848388,-0.00199738,-0.00199654,9.83056,0.816979,-0.119752,0.681426,0.999972,0.00216877,-0.00593827,0.00411931,0.0331654,0.0143478,0.146708,0.815102,-0.120534,0.675353,0.999976,0.00193999,-0.00522067,0.0040642,-0.0101509,-0.00381337,0.00233625,
0.052000000,0.0167692,-0.0345414,-0.00194892,9.39363,0.818314,-0.119163,0.687286,0.999965,0.00246975,-0.00681473,0.0040612,0.025854,0.0115331,0.118889,0.820206,-0.118271,0.697104,0.99995,0.00331585,-0.00853808,0.0039652,0.0114546,0.00604072,0.0774644,
0.040000000,-0.00185802,0.0102255,-0.00192406,9.75169,0.819141,-0.11878,0.691621,0.999964,0.00247845,-0.00699161,0.00401176,4.68015e-310,0,6.95296e-310,0.818477,-0.119021,0.691342,0.999968,0.00238417,-0.00648049,0.00391618,-0.0131183,-0.0047938,-0.00559146,
0.020000000,-0.00173954,0.0107096,-0.00191413,9.7447,0.819403,-0.118653,0.693072,0.999964,0.00249508,-0.00709303,0.00399083,4.68015e-310,0,6.95296e-310,0.81873,-0.118896,0.692757,0.999968,0.00240664,-0.00655768,0.00389584,-0.0132829,-0.00482888,-0.00629288,
0.028000000,-0.00173954,0.0107096,-0.00191413,9.7447,0.819891,-0.118398,0.695957,0.999962,0.00256818,-0.00738128,0.00393654,0.0109795,0.00592373,0.0678732,0.81873,-0.118896,0.692757,0.999968,0.00240664,-0.00655768,0.00389584,-0.0132829,-0.00482888,-0.00629288,
0.052000000,-0.000853113,0.0103159,-0.00186412,9.71923,0.820133,-0.118234,0.69835,0.999963,0.00250494,-0.0072197,0.00388611,4.68015e-310,0,6.95296e-310,0.819449,-0.118478,0.697907,0.999967,0.00246095,-0.00670386,0.00379389,-0.0135136,-0.00487827,-0.00884294,
0.048000000,0.00202535,0.00458869,-0.00183406,9.70778,0.82012,-0.118148,0.700706,0.999968,0.0022601,-0.00669972,0.00382306,4.68015e-310,0,6.95296e-310,0.819478,-0.118374,0.700208,0.999969,0.0023611,-0.0064697,0.00373256,-0.0127672,-0.00453431,-0.00997623,
0.040000000,0.00202535,0.00458869,-0.00183406,9.70778,0.81982,-0.118168,0.702327,0.999972,0.00202653,-0.00616751,0.00375414,4.68015e-310,0,6.95296e-310,0.819478,-0.118374,0.700208,0.999969,0.0023611,-0.0064697,0.00373256,-0.0127672,-0.00453431,-0.00997623,
0.040000000,0.00453844,-0.000592386,-0.00180114,9.69987,0.819269,-0.118277,0.703488,0.999976,0.00181495,-0.00557888,0.00368234,4.68015e-310,0,6.95296e-310,0.819221,-0.118374,0.70179,0.999972,0.00225411,-0.00619609,0.00366542,-0.0119768,-0.00419654,-0.0107563,
0.020000000,0.00660529,-0.00580646,-0.00176669,9.69416,0.819156,-0.118303,0.703637,0.999977,0.00178227,-0.00547713,0.00367071,-0.0133897,-0.00295314,0.0202574,0.81872,-0.118466,0.702922,0.999974,0.00214677,-0.00586782,0.00359532,-0.0110824,-0.00388083,-0.0113153,
0.040000000,0.00229176,0.0151169,-0.00176213,9.62822,0.81851,-0.11846,0.704193,0.99998,0.00163102,-0.00499289,0.00361886,4.68015e-310,0,6.95296e-310,0.817315,-0.118775,0.704768,0.999981,0.00189457,-0.00472073,0.00358458,-0.0231954,-0.00652884,0.00236267,
0.040000000,0.00819995,-0.0105021,-0.00173615,9.69064,0.817746,-0.11866,0.704389,0.999982,0.00150041,-0.00453481,0.00357548,-0.0196128,-0.00518551,0.00278852,0.81801,-0.118633,0.70361,0.999976,0.00204334,-0.00551636,0.00353324,-0.0101712,-0.00359702,-0.0116562,
0.040000000,-0.000315988,0.0189845,-0.00169361,9.72196,0.816703,-0.118947,0.704057,0.999985,0.00139584,-0.00394462,0.00352902,-0.0223509,-0.00620969,-0.00982095,0.814116,-0.119704,0.70265,0.999989,0.00137703,-0.00299535,0.0034456,-0.0290884,-0.00892897,-0.018312,
0.056000000,-0.00151983,0.0200132,-0.00167706,9.76034,0.815553,-0.119277,0.703195,0.999987,0.00130539,-0.00348231,0.00349489,-0.0244193,-0.0070853,-0.0205487,0.812805,-0.120111,0.700908,0.99999,0.00122619,-0.00248182,0.00341208,-0.0302319,-0.00957629,-0.0251952,
0.016000000,0.0100766,-0.0209549,-0.00167371,9.69604,0.815353,-0.119336,0.703006,0.999987,0.00127679,-0.00337828,0.0034901,4.68015e-310,0,6.95296e-310,0.814992,-0.119477,0.702452,0.999983,0.00178455,-0.00442414,0.00340678,-0.00755492,-0.00299431,-0.0110899,
0.028000000,0.0100766,-0.0209549,-0.00167371,9.69604,0.814323,-0.119644,0.701892,0.99999,0.00107573,-0.00270119,0.00346315,-0.0259502,-0.0078184,-0.0291592,0.814992,-0.119477,0.702452,0.999983,0.00178455,-0.00442414,0.00340678,-0.00755492,-0.00299431,-0.0110899,
0.052000000,-0.000749675,0.0128353,-0.00164054,9.82743,0.813048,-0.120038,0.700217,0.999992,0.000894672,-0.00197043,0.00341975,-0.026653,-0.00829649,-0.0370616,0.810211,-0.120955,0.696614,0.999993,0.000855156,-0.00132872,0.00333822,-0.0298894,-0.0100271,-0.0349859,
0.040000000,-0.000939257,0.0104756,-0.00161456,9.85275,0.811765,-0.120448,0.698236,0.999993,0.000782542,-0.00148429,0.00336591,-0.0266915,-0.00859372,-0.0419962,0.808967,-0.121383,0.694267,0.999994,0.000733936,-0.000960613,0.00328552,-0.0290954,-0.0100959,-0.0373851,
